2011-10-23 20:23:21,625 [ME ] DEBUG    - cliente 192.168.0.6:58735 envia: asd

2011-10-23 20:23:22,459 [ME ] DEBUG    - cliente 192.168.0.6:58735 envia: fas

2011-10-23 20:26:33,915 [SBS] INFO     - iniciando SBC
2011-10-23 20:26:33,916 [ME ] INFO     - iniciando modulo ME
2011-10-23 20:26:33,917 [ME ] CRITICAL - no se puede abrir el socket: [Errno 48] Address already in use
2011-10-23 20:26:33,917 [MIS] INFO     - iniciando modulo MIS
2011-10-23 20:26:33,918 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 20:27:46,727 [SBS] INFO     - iniciando SBC
2011-10-23 20:27:46,737 [ME ] INFO     - iniciando modulo ME
2011-10-23 20:27:46,738 [MIS] INFO     - iniciando modulo MIS
2011-10-23 20:27:46,739 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 20:29:22,858 [SBS] INFO     - iniciando SBC
2011-10-23 20:29:22,859 [ME ] INFO     - iniciando modulo ME
2011-10-23 20:29:22,860 [MIS] INFO     - iniciando modulo MIS
2011-10-23 20:29:22,860 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 20:30:34,284 [SBS] INFO     - iniciando SBC
2011-10-23 20:30:34,285 [ME ] INFO     - iniciando modulo ME
2011-10-23 20:30:34,286 [MIS] INFO     - iniciando modulo MIS
2011-10-23 20:30:34,286 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 20:30:34,286 [MIS] ERROR    - SQLite objects created in a thread can only be used in that same thread.The object was created in thread id 140735332567392 and this is thread id 4429553664
2011-10-23 21:15:36,653 [SBS] INFO     - iniciando SBC
2011-10-23 21:15:36,655 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:15:36,656 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:15:36,657 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:15:36,657 [MIS] ERROR    - SQLite objects created in a thread can only be used in that same thread.The object was created in thread id 140735332567392 and this is thread id 4560498688
2011-10-23 21:17:01,217 [SBS] INFO     - iniciando SBC
2011-10-23 21:17:01,219 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:17:01,219 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:17:01,220 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:17:01,220 [MIS] ERROR    - unbound method schemma() must be called with create instance as first argument (got nothing instead)
2011-10-23 21:18:11,881 [SBS] INFO     - iniciando SBC
2011-10-23 21:18:11,882 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:18:11,883 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:18:11,883 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:18:11,883 [MIS] ERROR    - unbound method schemma() must be called with create instance as first argument (got nothing instead)
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 31, in run
    create.schemma()
TypeError: unbound method schemma() must be called with create instance as first argument (got nothing instead)
2011-10-23 21:21:02,167 [SBS] INFO     - iniciando SBC
2011-10-23 21:21:02,168 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:21:02,168 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:21:02,169 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:21:02,169 [MIS] ERROR    - unbound method schemma() must be called with create instance as first argument (got nothing instead)
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 31, in run
    create.schemma()
TypeError: unbound method schemma() must be called with create instance as first argument (got nothing instead)
2011-10-23 21:24:24,839 [SBS] INFO     - iniciando SBC
2011-10-23 21:24:24,840 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:24:24,841 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:24:24,841 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:24:24,842 [MIS] ERROR    - unbound method schemma() must be called with create instance as first argument (got nothing instead)
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 32, in run
    create.schemma()
TypeError: unbound method schemma() must be called with create instance as first argument (got nothing instead)
2011-10-23 21:25:06,340 [SBS] INFO     - iniciando SBC
2011-10-23 21:25:06,342 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:25:06,342 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:25:06,343 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:25:06,343 [MIS] ERROR    - SQLite objects created in a thread can only be used in that same thread.The object was created in thread id 140735332567392 and this is thread id 4517048320
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 33, in run
    crear.schemma()
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 23, in schemma
    self.cursor_create.execute('CREATE TABLE IF NOT EXIST configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
ProgrammingError: SQLite objects created in a thread can only be used in that same thread.The object was created in thread id 140735332567392 and this is thread id 4517048320
2011-10-23 21:25:44,004 [SBS] INFO     - iniciando SBC
2011-10-23 21:25:44,006 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:25:44,006 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:33:46,124 [SBS] INFO     - iniciando SBC
2011-10-23 21:33:46,124 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:33:46,125 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:33:46,125 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:33:46,126 [MIS] ERROR    - Incorrect number of bindings supplied. The current statement uses 2, and there are 1 supplied.
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 32, in run
    result = cursor.execute("SELECT CASE WHEN tbl_name = ? THEN 1 ELSE 0 END FROM sqlite_master WHERE tbl_name = ? AND type = \"table\"", ("configuraciones" ,)).fetchall()
ProgrammingError: Incorrect number of bindings supplied. The current statement uses 2, and there are 1 supplied.
2011-10-23 21:35:00,246 [SBS] INFO     - iniciando SBC
2011-10-23 21:35:00,248 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:35:00,249 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:35:00,249 [MIS] ERROR    - no se puede acceder a sbc.db
2011-10-23 21:35:00,250 [MIS] ERROR    - SQLite objects created in a thread can only be used in that same thread.The object was created in thread id 140735332567392 and this is thread id 4502978560
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 35, in run
    crear.schemma()
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 23, in schemma
    self.cursor_create.execute('CREATE TABLE IF NOT EXIST configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
ProgrammingError: SQLite objects created in a thread can only be used in that same thread.The object was created in thread id 140735332567392 and this is thread id 4502978560
2011-10-23 21:37:08,813 [SBS] INFO     - iniciando SBC
2011-10-23 21:37:08,817 [ME ] INFO     - iniciando modulo ME
2011-10-23 21:37:08,818 [MIS] INFO     - iniciando modulo MIS
2011-10-23 21:42:18,504 [MIS] ERROR    - no se puede crear esquema sbc.db
2011-10-23 21:42:18,504 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 22, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:43:05,474 [MIS] ERROR    - no se puede crear esquema sbc.db
2011-10-23 21:43:05,474 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 22, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:43:32,463 [MIS] ERROR    - no se puede crear esquema sbc.db
2011-10-23 21:43:32,500 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 22, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:44:08,777 [MIS] ERROR    - no se puede crear esquema sbc.db
2011-10-23 21:44:08,778 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 22, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:44:20,164 [MIS] ERROR    - no se puede crear esquema sbc.db
2011-10-23 21:44:20,165 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 22, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:56:27,312 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-23 21:56:27,312 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:57:39,524 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-23 21:57:39,525 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:58:06,899 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-23 21:58:06,899 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-23 21:59:38,548 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-23 21:59:38,548 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in create
    cursor_create.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:31:20,530 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:31:20,566 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:31:56,764 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:31:56,764 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:33:01,825 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:33:01,825 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:34:40,799 [SBC] INFO     - iniciando SBC
2011-10-24 20:34:40,800 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:34:40,801 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:35:01,181 [ME ] INFO     - conectado desde 192.168.2.7:60924
2011-10-24 20:35:07,956 [ME ] DEBUG    - cliente 192.168.2.7:60924 envia: hola

